Theta
5.63602251407125
0.04559742587601432
-0.19395486300004236
-0.03577891563465545
0.023624655051453693
-0.08801130414349417
0.04543961733725378
-0.10713399398135366
-0.0356046813520263
-0.06272261835194236
0.1555063558500577
0.2932057086105027
