Cost History
15.888342020222298
15.574855653509323
15.267665735762366
14.966644639723427
14.671667376140284
14.382611536842841
14.099357239166077
13.821787071681898
13.54978604120336
13.28324152102611
13.022043200373115
12.766083035009899
12.51525519899866
12.269456037560722
12.028584021017755
11.792539699783262
11.561225660376694
11.334546482433552
11.112408696685598
10.894720743886195
10.681392934656616
10.472337410229816
10.267468104069044
10.066700704339242
9.86995261720994
9.677142930968989
9.488192380927059
9.303023315093466
9.121559660604504
8.943726890885904
8.769451993531709
8.59866343888227
8.431291149284618
8.267266469018912
8.106522134875167
7.948992247364839
7.79461224255238
7.643318864492157
7.495050138256656
7.349745343542186
7.207344988838711
7.067790786150796
6.931025626256989
6.796993554495308
6.665639747062821
6.536910487817606
6.410753145571728
6.287116151864119
6.165948979202539
6.047202119764095
5.930827064544053
5.816776282942898
5.7050032027819535
5.595462190737945
5.488108533187337
5.382898417451298
5.279788913432536
5.178737955635352
5.0797043255605185
4.9826476344668
4.887528306491088
4.794307562119366
4.702947402000857
4.613410591097929
4.525660643164498
4.439661805545812
4.355379044292703
4.272778029583535
4.1918251214472635
4.112487355781106
4.034732430656556
3.9585286929075716
3.8838451249949095
3.810651332140734
3.7389175297277535
3.668614530957258
3.599713734760584
3.532187113958629
3.4660072036641782
3.4011470899219205
3.3375803985811268
3.275281284396115
3.2142244203496864
3.154384987194872
3.0957386632103896
3.0382616141653456
2.981930483488801
2.9267223826399067
2.8726148816744295
2.8195860000035693
2.7676141973410573
2.716678364834609
2.666757816377907
2.617832280099357
2.5698818900239413
2.5228871779045834
2.476829065219512
2.431688855332175
2.387448225810359
2.3440892209011963
2.301594244158866
2.2599460512218137
2.2191277427364158
2.179122757424071
2.139914865288761
2.101488160962182
2.0638270571836315
2.026916278411862
1.9907408545662106
1.9552861148943317
1.9205376819639373
1.8864814657760205
1.8531036579970424
1.8203907263076717
1.7883294088656758
1.756906708880628
1.7261098892981572
1.6959264675914816
1.6663442106580497
1.6373511298191346
1.608935475920284
1.5810857345305682
1.5537906212386046
1.5270390770433975
1.5008202638380543
1.4751235599844847
1.449938555977241
1.4252550501946744
1.4010630447356363
1.377352741339989
1.3541145373912122
1.3313390219994512
1.3090169721633655
1.2871393490091738
1.2656972941053364
1.2446821258513419
1.2240853359390882
1.2038985858853903
1.1841137036341747
1.1647226802269421
1.1457176665401299
1.1270909700880005
1.108835051889748
1.090942523399511
1.0734061434980222
1.056218815544656
1.0393735844886403
1.0228636340382453
1.0066822838867797
0.9908229869942337
0.9752793269234652
0.9600450152298092
0.9451138889030406
0.9304799078606372
0.9161371524913002
0.902079821247723
0.8883022282876138
0.874798801162002
0.8615640785498676
0.848592708038173
0.8358794439463669
0.8234191451944788
0.8112067732139148
0.7992373899001031
0.7875061556061422
0.7760083271766284
0.7647392560208491
0.7536943862245606
0.7428692526995655
0.7322594793703268
0.7218607773968851
0.7116689434333396
0.7016798579211805
0.6918894834167733
0.6822938629523075
0.6728891184295395
0.6636714490456678
0.6546371297506979
0.6457825097356585
0.6371040109510615
0.6285981266549852
0.6202614199901942
0.6120905225897109
0.604082133210266
0.5962330163930727
0.5885400011513725
0.5809999796842167
0.5736099061159575
0.5663667952609327
0.5592677214128411
0.5523098171583097
0.5454902722141692
0.5388063322879644
0.5322552979612327
0.5258345235950904
0.5195414162576877
0.513373434673087
0.5073280881911392
0.5014029357779359
0.49559558502642675
0.48990369118679383
0.48432495621619476
0.47885712784748036
0.47349799867650766
0.46824540526768016
0.4630972272773468
0.45805138659470146
0.45310584649983565
0.44825861083859986
0.4435077232139367
0.4388512661933561
0.43428736053222977
0.42981416441259107
0.4254298726971253
0.42113271619804876
0.41692096096058134
0.41279290756071646
0.408746890417005
0.4047812771160738
0.40089446775159937
0.397084894276474
0.3933510198678976
0.3896913383051343
0.386104373359686
0.3825886781976307
0.37914283479388367
0.37576545335814376
0.3724551717722899
0.3692106550389999
0.36603059474136806
0.36291370851330035
0.3598587395204727
0.3568644559516411
0.3539296505200957
0.3510531399750601
0.34823376462283073
0.345470387857469
0.34276189570084886
0.3401071963518779
0.3375052197447064
0.33495491711574377
0.332455260579311
0.330005242711751
0.3276038761438318
0.3252501931612754
0.32294324531325247
0.3206821030286782
0.318465855240161
0.31629360901544534
0.3141644891962029
0.31207763804402167
0.31003221489345534
0.3080273958119834
0.30606237326675334
0.3041363557979624
0.3022485676987506
0.3003982487014721
0.29858465367022097
0.2968070522994844
0.29506472881879975
0.2933569817032997
0.2916831233900247
0.2900424799998888
0.28843439106518504
0.2868582092625232
0.285313300151086
0.28379904191610417
0.2823148251174397
0.28086005244318174
0.27943413846814946
0.27803650941720764
0.2766666029332994
0.27532386785009805
0.2740077639691898
0.2727177618416963
0.2714533425542465
0.2702139975192127
0.2689992282691268
0.2678085462551905
0.2666414726497998
0.26549753815300453
0.2643762828028217
0.263277255789328
0.26220001527245645
0.2611441282034216
0.26010917014970103
0.2590947251235052
0.25810038541366165
0.2571257514208496
0.25617043149611507
0.25523404178260295
0.2543162060604415
0.2534165555947161
0.25253472898647045
0.25167037202667636
0.2508231375531112
0.2499926853100854
0.24917868181096448
0.24838080020342848
0.2475987201374153
0.24683212763569265
0.24608071496700892
0.2453441805217699
0.24462222869019054
0.24391456974287398
0.24322091971376802
0.24254100028545322
0.24187453867671416
0.2412212675323507
0.2405809248151821
0.2399532537002027
0.23933800247084464
0.23873492441730615
0.23814377773690448
0.23756432543641337
0.23699633523634417
0.2364395794771333
0.23589383502719802
0.23535888319282214
0.2348345096298365
0.23432050425705722
0.23381666117144867
0.23332277856497405
0.23283865864310244
0.2323641075449378
0.2318989352649383
0.23144295557619465
0.230995985955235
0.23055784750832717
0.23012836489924846
0.22970736627849292
0.22929468321388854
0.228890150622595
0.2284936067044561
0.2281048928766777
0.22772385370980727
0.2273503368649873
0.22698419303245787
0.22662527587128362
0.22627344195028037
0.2259285506901175
0.22559046430657323
0.22525904775491964
0.22493416867541388
0.22461569733987544
0.2243035065993259
0.2239974718326719
0.2236974708964086
0.22340338407532526
0.22311509403419097
0.22283248577040335
0.22255544656757828
0.22228386595006475
0.22201763563836407
0.22175664950543733
0.22150080353388155
0.22124999577395854
0.22100412630246002
0.22076309718238973
0.22052681242344982
0.22029517794331208
0.2200681015296614
0.21984549280299356
0.21962726318015424
0.21941332583860326
